attach,http://207.180.224.65:14265 score: 133.49926818162203 scoreNorm: 0.6320756807967419 BGNIVNQZKDNIOHAKHMQWYOYCQBRJUESYSGPTAMYEVOCBFRVBLBZKYDBFTVOFNRWCWLPHGLYMWHSMICA9Y
1571233532248,1571233532382,1571233552380,0
1571233593878,1571233610162,1571233698112,1
1571233655995,1571233698285,1571233710646,2
1571233731705,1571233778357,1571234063075,3
1571233875399,1571234067167,1571234129313,4
1571234237974,1571234238235,1571234258127,5
1571234299827,1571234299940,1571234308629,6
1571234362469,1571234363574,1571234418121,7
1571234424350,1571234424633,1571234465233,8
1571234487665,1571234488025,1571234553822,9
1571234550610,1571234554042,1571234575275,10
1571234614491,1571234614704,1571234677049,11
1571234677050,1571234677315,1571234716339,12
1571234740205,1571234740487,1571234758526,13
1571234819194,1571234836643,1571234870191,14
1571234947884,1571234948216,1571234951954,15
1571235013077,1571235013213,1571235026898,16
1571235077712,1571235077833,1571235107236,17
1571235141047,1571235142328,1571235157500,18
1571235204963,1571235205167,1571235218533,19
1571235269372,1571235269517,1571235294855,20
1571235332204,1571235332409,1571235413728,21
1571235396043,1571235413777,1571235451172,22
1571235459730,1571235459914,1571235476980,23
1571235523728,1571235525670,1571235543202,24
1571235587329,1571235587505,1571235619203,25
1571235651501,1571235651957,1571235679112,26
1571235714166,1571235714445,1571235724988,27
1571235776523,1571235776709,1571235782697,28
1571235839635,1571235839877,1571235846171,29
1571235915823,1571235916034,1571235938149,30
1571235978372,1571235978592,1571236008282,31
1571236051267,1571236051614,1571236093245,32
1571236116719,1571236116927,1571236121262,33
1571236180198,1571236180337,1571236235471,34
1571236242783,1571236243012,1571236252300,35
1571236306299,1571236317535,1571236342258,36
1571236368924,1571236369108,1571236392687,37
1571236431621,1571236431826,1571236478171,38
1571236494464,1571236495271,1571236521004,39
1571236557135,1571236557722,1571236572774,40
1571236620031,1571236620575,1571236652331,41
1571236683408,1571236684263,1571236706382,42
1571236746982,1571236773932,1571236852218,43
1571236803735,1571236852528,1571236870772,44
