id, latitude, longitude, timestamp, executionTime
0, -22.8951, -43.256, 2020-03-09T09:53:30.123Z, 2698
1, -22.894, -43.2578, 2020-03-09T09:54:30.137Z, 1084
2, -22.8949, -43.2624, 2020-03-09T09:55:49.159Z, 2676
3, -22.8967, -43.2632, 2020-03-09T09:57:10.169Z, 2588
4, -22.899, -43.2636, 2020-03-09T09:57:29.175Z, 1520
5, -22.9007, -43.2666, 2020-03-09T09:58:29.180Z, 1041
6, -22.9018, -43.2692, 2020-03-09T09:59:29.190Z, 1976
7, -22.897, -43.2722, 2020-03-09T10:01:29.209Z, 503
8, -22.8964, -43.2726, 2020-03-09T10:02:29.220Z, 1217
9, -22.8926, -43.2767, 2020-03-09T10:03:57.228Z, 4236
10, -22.8921, -43.2775, 2020-03-09T10:04:28.239Z, 1305
11, -22.892, -43.2794, 2020-03-09T10:05:28.245Z, 1000
12, -22.8919, -43.2804, 2020-03-09T10:06:28.274Z, 3414
13, -22.8919, -43.2818, 2020-03-09T10:07:28.283Z, 4131
