attach,http://node05.iotatoken.nl:14265 score: 43.661216884068075 scoreNorm: 0.3994223775782829
4267,0
12064,1
11959,2
1382,3
2774,4
6838,5
21388,6
9258,7
8473,8
10006,9
5833,10
7156,11
2596,12
6548,13
6990,14
4136,15
4322,16
3140,17
2045,18
5279,19
2622,20
10350,21
5808,22
7309,23
24215,24
12540,25
4994,26
5881,27
12481,28
4384,29
2339,30
3483,31
4397,32
5143,33
2183,34
3247,35
5009,36
8412,37
5305,38
13918,39
7490,40
7317,41
1810,42
9851,43
10308,44
