attach,http://207.180.224.65:14265 score: 56.959773022681475 scoreNorm: 0.24312854859705754
495,42,0
14063,619,1
7262,48,2
27534,36,3
593,48,4
859,1253,5
8470,49,6
1344,58,7
1192,43,8
17003,46,9
1110,58,10
31030,31,11
3227,50,12
1968,37,13
550,53,14
6458,9008,15
595,53,16
9416,22298,17
37336,418,18
8365,52,19
4190,55,20
927,59,21
510,37,22
1393,46,23
992,186,24
7938,4455,25
-1,-1,26
-1,-1,27
1428,54,28
30614,10251,29
547,37,30
974,42,31
12331,50,32
16017,50,33
621,44,34
1795,37,35
2733,498,36
1421,37,37
1700,43,38
342,42,39
459,40,40
430,30,41
8174,43,42
2135,36,43
2814,37,44
