attach,http://node05.iotatoken.nl:14265 score: 56.3046018938337 scoreNorm: 0.4885981921489219
13272,0
8792,1
16057,2
4131,3
5524,4
17366,5
2723,6
26562,7
4844,8
17211,9
8664,10
17282,11
28953,12
36197,13
10137,14
11935,15
31653,16
12034,17
3438,18
21974,19
8065,20
4345,21
7173,22
2889,23
9107,24
6575,25
7320,26
9326,27
1116,28
4893,29
1911,30
7727,31
7226,32
3038,33
13229,34
10460,35
11773,36
6210,37
12353,38
4140,39
1891,40
3953,41
6065,42
8904,43
10366,44
