id, latitude, longitude, timestamp, executionTime
0, -22.960569, -43.206589, 2020-03-17T10:38:21.255Z, 1808
1, -22.96034, -43.204342, 2020-03-17T10:39:21.270Z, 3122
2, -22.95949, -43.201069, 2020-03-17T10:40:21.283Z, 2325
3, -22.957621, -43.199081, 2020-03-17T10:41:21.299Z, 1061
4, -22.95569, -43.196388, 2020-03-17T10:42:21.311Z, 1710
5, -22.95536, -43.195789, 2020-03-17T10:43:21.331Z, 919
6, -22.95443, -43.19286, 2020-03-17T10:44:21.341Z, 3136
7, -22.95307, -43.188931, 2020-03-17T10:45:51.355Z, 1135
8, -22.952959, -43.188622, 2020-03-17T10:46:21.363Z, 1580
9, -22.95188, -43.185631, 2020-03-17T10:47:21.376Z, 2082
10, -22.951389, -43.18454, 2020-03-17T10:48:21.390Z, 637
11, -22.950991, -43.183281, 2020-03-17T10:49:21.402Z, 2815
12, -22.94981, -43.181419, 2020-03-17T10:50:21.414Z, 1554
13, -22.947599, -43.182129, 2020-03-17T10:51:21.422Z, 1269
14, -22.943529, -43.181141, 2020-03-17T10:52:21.435Z, 1331
