attach,http://5.189.135.61:14265 score: 5.160356063735669 scoreNorm: 0.03798243893543758
26900,0
36482,1
10868,2
8446,3
31925,4
20794,5
27313,6
21985,7
33359,8
22951,9
10374,10
7444,11
41347,12
3398,13
5421,14
21688,15
10340,16
37371,17
10667,18
21464,19
18579,20
15810,21
24322,22
29556,23
40592,24
16880,25
11411,26
10082,27
36216,28
9602,29
11997,30
29866,31
21488,32
26099,33
20578,34
4467,35
3862,36
7035,37
17131,38
22748,39
16072,40
8184,41
16847,42
2761,43
51148,44
