attach,http://173.249.50.233:14265 score: 38.000882082029946 scoreNorm: 0.2797028277402605
-1,0
-1,1
140370,2
112703,4
-1,3
-1,5
-1,6
186895,7
-1,9
-1,8
-1,10
-1,11
-1,12
-1,13
-1,15
-1,14
-1,16
-1,18
-1,17
143133,19
-1,21
-1,20
131582,22
66569,23
24325,24
9702,25
2858,26
23233,27
61061,28
35359,29
49984,30
-1,31
-1,33
-1,32
-1,34
93378,35
75628,37
168410,36
48182,38
66973,40
191325,39
-1,41
-1,42
