attach,http://195.201.114.197:14265 score: 3.047942716752539 scoreNorm: 0.02359519295677544
25969,0
13815,1
15871,2
32146,3
22484,4
23162,5
31088,6
72131,7
60351,8
66417,9
60404,10
46483,11
25349,12
55617,13
26590,14
13759,15
45260,16
22029,17
58305,18
71524,19
18243,20
8379,21
20928,22
68097,23
37351,24
20396,25
23120,26
37161,27
75615,28
40395,30
142997,29
59965,31
78918,32
127716,33
20243,35
111721,34
42041,36
47992,37
35958,38
36978,39
46227,40
44121,41
19981,42
56285,43
50373,44
