attach,http://node06.iotatoken.nl:14265 score: 50.14686630249024 scoreNorm: 0.3882044698810994
2639,0
6591,1
3003,2
8878,3
10203,4
15625,5
3151,6
7266,7
11484,8
11332,9
6514,10
31204,11
9656,12
8745,13
19128,14
4779,15
12856,16
2320,17
19379,18
13909,19
16049,20
38601,21
5218,22
3486,23
23942,24
8065,25
12158,26
24849,27
15027,28
15370,29
9086,30
34321,31
41555,32
5189,33
19939,34
4666,35
18566,36
3046,37
3845,38
11182,39
33132,40
8862,41
5823,42
19206,43
9564,44
