attach,http://173.249.50.233:14265 score: 39.45815318270893 scoreNorm: 0.3535895482353177
46298,0
39927,1
19962,2
52402,3
52714,4
111053,5
113878,6
-1,7
178868,8
106891,9
-1,10
-1,11
-1,12
-1,13
-1,14
-1,15
-1,16
-1,17
-1,18
121413,19
-1,20
-1,22
-1,21
-1,24
-1,23
-1,25
-1,26
-1,28
-1,27
-1,29
-1,30
-1,31
-1,33
-1,32
-1,35
-1,34
-1,36
-1,37
-1,39
178399,38
-1,40
66462,41
16199,42
52268,43
38420,44
