attach,https://node-iota.org:14267 score: 53.90253021297129 scoreNorm: 0.2508385762195898
1570883003391,1570883034432,1570883034449,1570883035686,1
1570883082420,1570883174493,1570883174530,1570883294727,2
1570883182505,1570883259146,1570883259186,1570883294821,4
1570883163468,1570883259121,1570883259146,1570883294846,3
1570883242526,1570883322986,1570883323005,1570883578143,5
1570883302816,1570883426902,1570883426925,1570883639469,6
1570883570960,1570883681053,1570883681079,1570883761790,9
1570883482923,1570883681004,1570883681053,1570883761814,8
1570883422900,1570883578143,1570883578161,1570883761822,7
1570883601965,1570883852734,1570883852772,1570884020189,10
1570883661972,1570883852699,1570883852734,1570884020218,11
1570883721988,1570883852772,1570883852801,1570884020236,12
1570883782004,1570883989070,1570883989121,1570884020257,13
1570885700104,-1,-1,-1,36
1570886310218,-1,-1,-1,43
1570884561209,1570887385409,-1,-1,23
1570885460524,-1,-1,-1,33
1570885579577,-1,-1,-1,34
1570886360236,-1,-1,-1,44
1570885400372,1570887385596,-1,-1,32
1570886000159,-1,-1,-1,39
1570885940065,-1,-1,-1,38
1570884261544,1570887385337,-1,-1,19
1570886241126,-1,-1,-1,42
1570885340348,1570887385470,-1,-1,31
1570884740656,1570887385624,-1,-1,26
1570885100040,1570887385690,-1,-1,30
1570883842016,1570884398190,-1,-1,14
1570886181094,-1,-1,-1,41
1570884681616,1570887385496,-1,-1,25
1570885639946,-1,-1,-1,35
1570885879355,-1,-1,-1,37
1570883902181,1570884507573,-1,-1,15
1570883961208,1570884564457,-1,-1,16
1570886060917,-1,-1,-1,40
1570884501168,1570887385309,-1,-1,22
1570885041016,1570887385664,-1,-1,29
1570884021230,1570884741745,-1,-1,17
1570884860827,1570887385373,-1,-1,28
1570884321602,1570887385560,-1,-1,20
1570884621428,1570887385435,-1,-1,24
1570884440673,1570887385213,-1,-1,21
1570884081298,1570885202509,-1,-1,18
1570884804692,1570887385534,-1,-1,27
