attach,http://node02.iotatoken.nl:14265 score: 45.53994124276297 scoreNorm: 0.21192277945626994
1570883259535,1570883294959,1570883294976,1570883374634,0
1570883364872,1570883428304,1570883428340,1570883475038,2
1570883329840,1570883427670,1570883427694,1570883475046,1
1570883433908,1570883475932,1570883475965,1570883590490,3
1570883469920,1570883475467,1570883475486,1570883639545,4
1570883867020,1570884020482,1570884020509,1570885424847,5
1570884007226,1570884020835,1570884020862,1570885424856,8
1570883937200,1570884021434,1570884021472,1570885425056,7
1570883902035,1570884021101,1570884021125,1570885425064,6
1570884322604,1570885424994,1570885425011,1570887617342,10
1570884743659,1570885425572,1570885425600,1570887617439,17
1570884498164,1570885425927,1570885425955,1570887617447,13
1570885129044,1570885425365,1570885425402,1570887617455,23
1570884707636,1570885425742,1570885425768,1570887617465,16
1570884357621,1570885426393,1570885426417,1570887617473,11
1570884463156,1570885426168,1570885426196,1570887617485,12
1570885291330,1570885427062,1570885427101,1570887617492,26
1570885234142,1570885426902,1570885426925,1570887617551,25
1570885024012,1570885427496,1570885427524,1570887617565,22
1570884988979,1570885427624,1570885427649,1570887617573,21
1570885163064,1570885427248,1570885427276,1570887617584,24
1570884918863,1570885427862,1570885427894,1570887617628,20
1570885362357,1570885426626,1570885426654,1570887617636,27
1570884637599,1570885428796,1570885428845,1570887617674,15
1570884813698,1570885428367,1570885428382,1570887617681,18
1570884567364,1570885428601,1570885428628,1570887617688,14
1570884883848,1570885428102,1570885428129,1570887617703,19
1570885432380,1570886745152,1570886745177,1570887617729,28
1570884287584,1570885428986,1570885429023,1570887617744,9
1570885467527,1570887617979,1570887618001,1570888586679,29
1570886379244,1570887618216,1570887618239,1570888586917,43
1570886204112,1570887619368,1570887619394,1570888586932,40
1570886449252,1570887618608,1570887618645,1570888586966,44
1570885852344,1570887621088,1570887621110,1570888586974,35
1570886134080,1570887619966,1570887619989,1570888586981,39
1570886309184,1570887619008,1570887619033,1570888586989,42
1570886064932,1570887620315,1570887620334,1570888586996,38
1570885537564,1570887623036,1570887623067,1570888587016,30
1570885641947,1570887622370,1570887622401,1570888587024,32
1570885959072,1570887621748,1570887621790,1570888587031,36
1570886029168,1570887620712,1570887620754,1570888587046,37
1570885606939,1570887622677,1570887622701,1570888587053,31
1570885712106,1570887622064,1570887622087,1570888587068,33
1570885782260,1570887621428,1570887621453,1570888587118,34
1570886274144,1570887619664,1570887619684,1570888587152,41
