attach,http://node05.iotatoken.nl:14265 score: 96.18291069684712 scoreNorm: 0.4183240596470744
1570882947297,1570882947841,1570882947866,1570882952094,0
1570883007350,1570883008522,1570883008538,1570883015631,1
1570883067395,1570883070234,1570883070255,1570883077017,2
1570883127429,1570883181250,1570883181283,1570883241268,3
1570883187446,1570883241601,-1,-1,4
1570883247578,1570883347057,1570883347091,1570883627585,5
1570883397822,1570883596350,1570883596375,1570883652347,7
1570883307790,1570883504622,1570883504650,1570883919731,6
1570883607874,1570883627637,1570883627662,1570884079445,11
1570883427834,1570883627716,1570883627743,1570884079696,8
1570883487848,1570883627913,1570883627944,1570884079705,9
1570883547862,1570883627837,1570883627861,1570884079714,10
1570883787906,1570884080187,1570884080215,1570886411654,14
1570883907942,1570884079887,1570884079904,1570886411707,16
1570883847930,1570884081168,1570884081195,1570886411717,15
1570883997979,1570884080682,1570884080698,1570886411726,17
1570883727893,1570884080930,1570884080954,1570886411734,13
1570884027986,1570884080444,1570884080474,1570886411745,18
1570883667881,1570884081433,1570884081472,1570886411875,12
1570884148014,1570885903328,1570885903373,1570886411905,20
1570884118007,1570885549595,1570885549619,1570886411924,19
1570884238042,1570886411940,1570886411957,1570888891804,22
1570885470638,1570886412152,1570886412184,1570888891891,40
1570884628762,1570886412316,1570886412339,1570888891915,27
1570885169811,1570886412538,1570886412569,1570888891924,35
1570884208026,1570886412907,1570886412932,1570888908209,21
1570885590875,1570886414610,1570886414634,1570888908230,42
1570884808971,1570886413569,1570886413604,1570888908252,30
1570884358295,1570886415847,1570886415876,1570888908260,23
1570885350594,1570886414121,1570886414153,1570888908278,38
1570884508382,1570886415273,1570886415296,1570888908326,25
1570884868992,1570886415399,1570886415430,1570888908366,31
1570884448322,1570886415539,1570886415562,1570888908610,24
1570884658862,1570886414406,1570886414434,1570888908806,28
1570885229826,1570886414183,1570886414223,1570888908816,37
1570885418621,1570886415090,1570886415115,1570888908839,39
1570885019730,1570886414787,1570886414802,1570888908861,34
1570884748898,1570886413168,1570886413194,1570888908897,29
1570885199822,1570886414252,1570886414278,1570888908915,36
1570884959590,1570886414950,1570886414973,1570888908923,33
1570884929579,1570886414059,1570886414085,1570888908944,32
1570884568398,1570886413821,1570886413858,1570888908969,26
1570885530746,1570886413305,1570886413328,1570888908990,41
