attach,http://5.189.141.225:14265 score: 71.96037571334838 scoreNorm: 0.3165957718938384
31605,134992,0
176864,91685,1
114132,298622,2
37308,580230,3
658426,171992,4
239717,711188,5
115457,854950,6
50950,1078609,7
213871,768151,11
181961,978073,10
