attach,http://213.136.94.247:14265 score: 15.287431324133514 scoreNorm: 0.06557069141974442 HTAXVQEWSKGDORZPDANMKIVVNZFDDYHNXJOBKUEUUQXCUCQOXRORGTUEDITBMZAF9JRGMFOEYLIU9VSZB
1572016317820,-1,-1,0
1572016351151,-1,-1,1
1572016443615,-1,-1,2
1572016507660,-1,-1,3
1572016540917,-1,-1,4
1572016668908,-1,-1,5
1572016764013,-1,-1,6
1572016891137,-1,-1,8
1572016827556,1572016911690,-1,7
1572016957076,1572017002713,-1,9
1572017019018,-1,-1,10
1572017085804,-1,-1,11
1572017139047,-1,-1,12
1572017203720,-1,-1,13
1572017268775,-1,-1,14
