attach,http://node04.iotatoken.nl:14265 score: 41.45969544094142 scoreNorm: 0.32157532946019224
11734,0
3627,1
5416,2
1916,3
31771,4
6269,5
7160,6
7289,7
11790,8
11185,9
4825,10
13988,11
24375,12
2093,13
6391,14
6668,15
10539,16
3938,17
6647,18
7495,19
3977,20
6441,21
3216,22
13896,23
8268,24
3196,25
11827,26
3603,27
4365,28
12646,29
7006,30
7111,31
3509,32
6298,33
5238,34
7186,35
868,36
14880,37
3472,38
5098,39
8071,40
6507,41
8572,42
7682,43
7107,44
