attach,http://173.249.43.185:14265 score: 38.511802210798265 scoreNorm: 0.15612456589899104
3600,0
33778,1
148508,2
-1,3
-1,4
162782,5
-1,6
-1,7
-1,9
-1,8
-1,10
-1,11
-1,12
176913,13
-1,14
96775,15
-1,17
-1,16
-1,19
-1,18
-1,20
-1,21
-1,23
-1,22
-1,24
-1,25
-1,27
-1,26
-1,28
-1,30
-1,29
-1,31
-1,33
-1,32
-1,34
-1,36
-1,35
-1,37
-1,38
-1,40
-1,39
-1,42
-1,41
-1,43
-1,44
