attach,http://185.244.194.231:14265 score: 27.09883418865502 scoreNorm: 0.233262251957567
59576,0
68927,1
111343,2
99147,4
231738,3
57669,5
71481,6
127288,7
297326,8
486375,9
491141,10
635609,11
864904,12
844626,13
944580,14
731789,19
782165,20
1334477,15
1420124,17
1354274,16
1671199,22
1287191,30
1708410,18
1831647,23
1924621,25
1930023,24
2036294,26
2078628,27
2100078,28
1825721,34
2336461,29
2566296,32
2417153,31
3310662,21
2080403,43
2082802,44
2941701,35
2317336,41
3052217,37
