attach,https://nodes.iota.cafe:443 score: 26.318484965604398 scoreNorm: 0.11974207246630268 VVKKGZSOZJSQQSVHYPIXKVFU99TELXCZNDJOSMXELVHAKMRUCSFQB9GRDLVOCWYEZEKFBKBCBAXDCEMXH
1570262656796,1570262706939,1570262716599,0
1570262691633,1570262736851,1570262745758,1
1570262871373,-1,-1,3
1570262835749,-1,-1,2
1570262943272,-1,-1,4
1570263086173,-1,-1,5
1570263122826,-1,-1,6
1570263658430,-1,-1,7
1570263659747,-1,-1,8
1570263906048,-1,-1,9
1570263942379,-1,-1,10
1570264021928,-1,-1,11
1570264139199,-1,-1,13
1570264102197,-1,-1,12
1570264212684,-1,-1,14
1570264258424,-1,-1,15
1570264331217,-1,-1,16
1570264479197,1570264552771,1570264571012,18
1570264405295,-1,-1,17
1570264515076,-1,-1,19
1570264648860,-1,-1,21
1570264600327,-1,-1,20
1570264728734,-1,-1,22
1570264764837,-1,-1,23
1570264800582,-1,-1,24
1570264890017,-1,-1,25
1570264962988,-1,-1,26
1570265041980,-1,-1,27
1570265167286,-1,-1,29
1570265100821,-1,-1,28
1570265210542,-1,-1,30
1570265330191,-1,-1,32
1570265294446,-1,-1,31
1570265481788,-1,-1,34
1570265409638,-1,-1,33
1570265537755,-1,-1,35
1570265606866,-1,-1,36
1570265659542,-1,-1,37
1570265731213,-1,-1,38
1570265790739,-1,-1,39
1570265806049,-1,-1,40
1570266099306,-1,-1,41
1570266162826,-1,-1,42
1570266219576,-1,-1,43
1570266276114,-1,-1,44
