attach,https://node-iota.org:14267 score: 86.4624930024147 scoreNorm: 0.37873664771909304
1570331557642,1570331558437,1570331559698,0
1570331627843,1570331629619,1570331629880,1
1570331662875,1570331663920,1570331666810,2
1570331731928,1570331733435,1570331747262,3
1570331767955,1570331768814,1570331769211,4
1570332165244,1570332165947,1570332166865,5
1570332200277,1570332223396,1570332274913,6
1570332235366,1570332279740,1570332289187,7
1570332305417,1570332333086,1570332340496,8
1570332585883,1570332588596,1570332590885,9
1570332620918,1570332636232,1570332637175,10
1570332655931,1570332656357,1570332663741,11
1570332761096,1570332788862,1570332802020,12
1570332796123,1570332802551,1570332811123,13
1570332865239,1570332886212,1570332893134,14
1570332935282,1570332938589,1570332941422,15
1570333005331,1570333041493,1570333054736,16
1570333041356,1570333120880,1570333123782,17
1570333111400,1570333133228,1570333135884,18
1570333181538,1570333232039,1570333269771,19
1570333216566,1570333297748,1570333300471,20
1570333286802,1570333419102,1570333423524,21
1570333322021,1570333432909,1570333434304,22
1570333427093,1570333479368,1570333489359,23
1570333461121,1570333533062,1570333538522,24
1570333532194,1570333567023,1570333567885,25
1570333589235,1570333590224,1570333598229,26
1570333660291,1570333661261,1570333661526,27
1570333730353,1570333734077,1570333734907,28
1570333765449,1570333791159,1570333799316,29
1570333835570,1570333873547,1570333875646,30
1570333904676,1570333969412,1570333980744,31
1570333939703,1570334032685,1570334050448,32
1570334009828,1570334142559,1570334143451,33
1570334080035,1570334153778,1570334157176,34
1570334150121,1570334254575,1570334262503,35
1570334256367,1570334309519,1570334311199,36
1570334326505,1570334421054,1570334425423,37
1570334361876,1570334444049,1570334447259,38
1570334431018,1570334503205,1570334508173,39
1570334501063,1570334541757,1570334545827,40
1570334571113,1570334572710,1570334580663,41
1570334606171,1570334612474,1570334633709,42
1570334676288,1570334705840,1570334716184,43
1570334746340,1570334777555,1570334790929,44
