attach,http://node01.iotatoken.nl:14265 score: 55.62380487932478 scoreNorm: 0.4314369218022445
2081,0
9589,1
2195,2
2338,3
3484,4
7022,5
1234,6
2603,7
17199,8
7445,9
9864,10
6603,11
8842,12
2912,13
9766,14
12600,15
5848,16
3849,17
3703,18
5799,19
4645,20
6640,21
4012,22
5180,23
3125,24
2711,25
11790,26
4645,27
10835,28
6372,29
5261,30
8573,31
5335,32
3369,33
4296,34
11865,35
4309,36
7906,37
5961,38
8389,39
10641,40
13595,41
1945,42
21129,43
2112,44
