attach,http://207.180.224.65:14265 score: 68.49376548081636 scoreNorm: 0.5838104438534527
233090,0
268055,1
346270,2
301193,3
283226,4
275971,5
250757,6
250744,8
239475,9
177785,10
406043,7
104397,12
158577,11
80556,13
31466,14
18439,15
34951,16
15722,17
14704,18
10394,19
3577,20
27522,21
29560,22
16084,23
63232,25
171912,24
57517,26
26875,27
23252,28
34294,29
45067,30
12165,31
41657,32
3289,33
19866,34
7886,35
12710,36
45984,37
41971,38
1772,39
39844,40
29861,41
56241,42
44021,43
17132,44
