attach,http://31.214.240.100:14265 score: 12.860365837812424 scoreNorm: 0.10961604804737864
24753,0
19404,1
7625,2
16153,3
13684,4
43959,5
35237,6
49714,7
6764,8
14337,9
36458,10
44910,11
26214,12
23128,13
22166,14
36747,15
43936,16
28011,17
39924,18
36650,19
13165,20
65463,21
14140,22
37979,23
24813,24
90451,25
79517,26
47464,27
18523,28
9225,29
12612,30
36183,31
17672,32
24579,33
61856,34
26704,35
10581,36
13824,37
60875,38
25712,39
13644,40
141182,41
89909,42
42617,43
13125,44
