attach,http://195.201.114.197:14265 score: 2.692908036081415 scoreNorm: 0.020887099620460134
34697,0
7570,1
25232,2
94860,3
73591,4
38873,5
26973,6
23214,7
51254,8
28479,9
20157,10
18321,11
47212,12
21713,13
2816,14
94107,15
67719,16
49108,17
88346,18
57942,19
51051,20
88706,21
99331,22
13914,23
10569,24
33772,25
64201,26
40319,27
26600,28
91421,29
49397,30
8994,31
37934,32
53728,33
14121,34
28456,35
46582,36
53460,37
30374,38
25272,39
19095,40
24016,41
27483,42
