attach,http://207.180.252.59:14265 score: 62.00077658052621 scoreNorm: 0.25365380622584244
953,9387,0
1459,13627,1
768,15116,2
1486,11176,3
1566,2965,4
827,27987,5
889,19974,6
741,5998,7
1754,15610,8
808,52428,9
27330,6717,10
728,33391,11
10541,10579,12
770,1339,13
1724,11865,14
839,7306,15
1048,10390,16
639,17468,17
849,13120,18
1784,14505,19
820,6435,20
1174,2816,21
1954,6057,22
563,12220,23
810,8808,24
390,2981,25
631,14549,26
1171,13033,27
899,32143,28
974,27199,29
1489,24670,30
960,7809,31
628,12280,32
278,45048,33
10978,20358,34
3553,28150,35
897,18639,36
1651,7774,37
1839,29907,38
984,34023,39
8589,18897,40
943,15497,41
1170,18527,42
1261,34641,43
