attach,http://207.180.224.65:14265 score: 49.64863881468773 scoreNorm: 0.215934618680575
1570882912312,1570882913825,1570882913878,1570882914849,0
1570882982344,1570882988095,1570882988144,1570882991742,1
1570883087416,1570883088521,1570883088544,1570883121915,3
1570883157449,1570883199874,1570883199910,1570883210241,4
1570883192468,1570883201153,1570883201169,1570883215676,5
1570883261656,1570883262122,1570883262144,1570883273492,6
1570883332708,1570883333240,1570883333254,1570883336884,7
1570883402748,1570883405177,1570883405207,1570883430504,8
1570883437761,1570883438468,1570883438495,1570883454385,9
1570883471768,1570883480000,1570883480033,1570883502944,10
1570883998004,1570883998798,1570883998818,1570884020677,11
1570884033027,1570884033856,1570884033873,1570884073789,12
1570884103060,1570884139678,1570884139705,1570884225138,13
1570884173145,1570884174161,1570884174189,1570884236256,14
1570884243169,1570884244183,1570884244216,1570884275262,15
1570884278250,1570884309921,1570884309932,1570884426219,16
1570884348264,1570884353893,1570884353933,1570884467707,17
1570884418279,1570884418896,1570884418914,1570884485765,18
1570884453298,1570884468024,1570884468049,1570884502775,19
1570884523410,1570884524013,1570884524036,1570884589599,20
1570884593513,1570884594275,1570884594289,1570884651904,21
1570884663596,1570884664057,1570884664088,1570884693660,22
1570884698605,1570884699103,1570884699115,1570884952981,23
1570884768723,1570884781656,1570884781667,1570885063526,24
1570884838747,1570884839251,1570884839265,1570885099701,25
1570884873758,1570884874363,1570884874385,1570885099706,26
1570884943836,1570884944602,1570884944620,1570885139418,27
1570885013860,1570885014964,1570885014976,1570885204217,28
1570885189046,1570885189518,1570885189546,1570885286792,29
1570885259069,1570885287406,1570885287424,1570885350672,30
1570885294280,1570885295120,1570885295145,1570885365012,31
1570885364304,1570885364981,1570885364994,1570885412077,32
1570885434328,1570885440580,1570885440602,1570885451945,33
1570885469482,1570885470111,1570885470124,1570885488788,34
1570885504496,1570885505741,1570885505755,1570885545081,35
1570886042052,1570886042991,1570886043009,1570886263460,36
1570886077445,1570886078235,1570886078249,1570886333242,37
1570886147669,1570886172350,1570886172369,1570886368989,38
1570886217685,1570886218320,1570886218341,1570886389707,39
1570886252688,1570886253281,1570886253305,1570886406489,40
1570886322756,1570886334905,1570886334933,1570886426815,41
1570886392840,1570886395212,1570886395237,1570886438234,42
1570886462855,1570886463799,1570886463821,1570886609153,43
