attach,http://188.68.48.254:14265 score: 47.07697070548297 scoreNorm: 0.20474977684418927
1570883273658,1570883274193,1570883274214,1570883301231,0
1570883343714,1570883344288,1570883344301,1570883353896,1
1570883378730,1570883379574,1570883379588,1570883381946,2
1570883447762,1570883448297,1570883448324,1570883466526,3
1570883483776,1570883484826,1570883484849,1570883504203,4
1570883880964,1570883881913,-1,-1,5
1570883915972,1570883916434,1570883916461,1570883944788,6
1570883950984,1570883951887,1570883951907,1570883966385,7
1570884021014,1570884021647,1570884021676,1570884042675,8
1570884301255,1570884302105,1570884302132,1570884305148,9
1570884336261,1570884337541,1570884337561,1570884429507,10
1570884371272,1570884371741,1570884371777,1570884473328,11
1570884476392,1570884476967,1570884476985,1570884555705,12
1570884511404,1570884511728,1570884511752,1570884563602,13
1570884580512,1570884581603,1570884581681,1570884647233,14
1570884650589,1570884650909,1570884650935,1570884686466,15
1570884720615,1570884720969,1570884720981,1570884967717,16
1570884756632,1570884757401,1570884757415,1570885039351,17
1570884826741,1570884827704,1570884827718,1570885081417,18
1570884896820,1570884897944,-1,-1,19
1570884931832,1570884932258,1570884932285,1570885134956,20
1570885001855,1570885002345,1570885002370,1570885186515,21
1570885036996,1570885037975,1570885037990,1570885225717,22
1570885142028,1570885142607,1570885142637,1570885260036,23
1570885176036,1570885177231,1570885177263,1570885277234,24
1570885247064,1570885247954,1570885247986,1570885305178,25
1570885304284,1570885304898,1570885304916,1570885377097,26
1570885375308,1570885376158,1570885376169,1570885434890,27
1570885445331,1570885446260,1570885446282,1570885467884,28
1570885480488,1570885480706,1570885480718,1570885491335,29
1570885550703,1570885551030,1570885551045,1570885557755,30
1570885619779,1570885620387,1570885620403,1570886119545,31
1570885654784,1570885655734,1570885655756,1570886141465,32
1570885724918,1570885726128,1570885726140,1570886154930,33
1570885795296,1570885796126,1570885796143,1570886183947,34
1570885865366,1570885866351,1570885866367,1570886199916,35
1570885971929,1570885973248,1570885973276,1570886231047,36
1570886041968,1570886042606,1570886042625,1570886260319,37
1570886077157,1570886078058,1570886078083,1570886291052,38
1570886146668,1570886147134,1570886147162,1570886343262,39
1570886216684,1570886217264,1570886217279,1570886378971,40
1570886286699,1570886288173,1570886288194,1570886418906,41
1570886321756,1570886322680,-1,-1,42
1570886391838,1570886393324,1570886393346,1570886437953,43
1570886461854,1570886463005,1570886463026,1570886605180,44
