attach,http://5.189.153.113:14265 score: 7.486666786758047 scoreNorm: 0.059389129679975707
43970,0
7572,1
16201,2
5925,3
1597,4
19183,5
8643,6
10657,7
3053,8
7637,9
8330,10
25400,11
16028,12
27639,13
5425,14
6663,15
12033,16
8648,17
6827,18
18753,19
10992,20
21003,21
13544,22
17703,23
34561,24
14241,25
5136,26
21049,27
28773,28
3853,29
4444,30
6467,31
22761,32
30828,33
3483,34
16530,35
11853,36
25239,37
40901,38
24039,39
3163,40
2812,41
19729,42
9705,43
9838,44
