attach,http://167.86.119.89:14265 score: 11.370431354794363 scoreNorm: 0.0921045294207051
8463,0
5669,1
31645,2
77422,3
63323,4
11315,5
38127,6
41915,7
5545,8
16090,9
1921,10
41598,11
45418,12
24037,13
16072,14
50477,15
38934,16
34907,17
26138,18
27267,19
18048,20
22157,21
61509,22
72450,23
63122,24
102895,26
173616,25
91582,27
91195,29
189983,28
92304,30
-1,31
110131,32
103013,33
-1,34
161715,35
153200,36
-1,37
-1,38
-1,39
-1,41
-1,40
-1,42
-1,43
193652,44
