attach,http://node01.iotatoken.nl:14265 score: 43.90920373535157 scoreNorm: 0.35568013394471293
2854,0
11665,1
6233,2
6441,3
4312,4
10903,5
4287,6
4612,7
5024,8
4909,9
5046,10
5600,11
11791,12
5080,13
4515,14
4356,15
3202,16
3883,17
2127,18
4236,19
5074,20
13512,21
6215,22
7839,23
2254,24
2199,25
16157,26
2388,27
6691,28
4832,29
2657,30
7713,31
3597,32
3324,33
4472,34
2693,35
5365,36
7602,37
5213,38
6536,39
11274,40
13082,41
1618,42
5450,43
11633,44
