attach,http://node04.iotatoken.nl:14265 score: 40.228056956631654 scoreNorm: 0.16308216102005735
10322,0
24314,1
6519,2
8720,3
5286,4
30890,5
6014,6
11638,7
4831,8
1401,9
5047,10
9583,11
7614,12
6815,13
10679,14
1699,15
13486,16
5697,17
5905,18
14119,19
7302,20
6660,21
5928,22
12351,23
10195,24
5770,25
3457,26
16509,27
4491,28
26491,29
13900,30
1860,31
7759,32
14822,33
6737,34
10784,35
14756,36
6273,37
23309,38
2427,39
16585,40
7761,41
6497,42
15207,43
12776,44
