attach,http://node05.iotatoken.nl:14265 score: 59.31705055454799 scoreNorm: 0.2404678108167235
5895,0
3800,1
7614,2
4241,3
3045,4
2335,5
4447,6
10425,7
38653,8
16683,9
1222,10
17569,11
2823,12
3186,13
10321,14
5945,15
5352,16
5911,17
2035,18
9156,19
5920,20
26140,21
3157,22
2178,23
1730,24
3688,25
15119,26
3636,27
3742,28
12364,29
3209,30
10314,31
2536,32
12588,33
7501,34
2892,35
4740,36
6395,37
3937,38
3025,39
5057,40
6776,41
2079,42
2296,43
5128,44
