attach,http://node06.iotatoken.nl:14265 score: 59.85220464215959 scoreNorm: 0.24263729380170843
9670,0
2712,1
20451,2
2526,3
24962,4
2889,5
3450,6
6355,7
31768,8
3970,9
10676,10
5616,11
3298,12
6846,13
3637,14
3457,15
3566,16
4168,17
14617,18
24639,19
12717,20
1416,21
21423,22
13293,23
13801,24
21926,25
11090,26
10420,27
2755,28
6539,29
11776,30
20347,31
16876,32
8839,33
2927,34
10505,35
7632,36
7533,37
11565,38
3745,39
7297,40
11846,41
4792,42
