attach,http://5.189.153.113:14265 score: 9.728316701626 scoreNorm: 0.08572867988573712
16446,0
7002,1
23433,2
14046,3
19841,4
7151,5
38547,6
29454,7
48681,8
3960,9
10465,10
5045,11
13395,12
34717,13
4737,14
34146,15
52523,16
10640,17
22911,18
15004,19
3773,20
11612,21
9067,22
27443,23
7714,24
14119,25
18414,26
16494,27
18575,28
11311,29
22911,30
7842,31
26845,32
22726,33
10958,34
18323,35
15125,36
4944,37
13454,38
15746,39
17580,40
34246,41
9676,42
12034,43
25126,44
