id, latitude, longitude, timestamp, executionTime
0, -22.960569, -43.206589, 2020-03-09T09:53:11.120Z, 81
1, -22.96034, -43.204342, 2020-03-09T09:54:11.129Z, 63
2, -22.95949, -43.201069, 2020-03-09T09:55:11.140Z, 65
3, -22.957621, -43.199081, 2020-03-09T09:56:11.162Z, 59
4, -22.95569, -43.196388, 2020-03-09T09:57:11.170Z, 48
5, -22.95536, -43.195789, 2020-03-09T09:58:11.178Z, 55
6, -22.95443, -43.19286, 2020-03-09T09:59:11.188Z, 65
7, -22.95307, -43.188931, 2020-03-09T10:00:41.203Z, 52
8, -22.952959, -43.188622, 2020-03-09T10:01:11.207Z, 71
9, -22.95188, -43.185631, 2020-03-09T10:02:11.215Z, 64
10, -22.951389, -43.18454, 2020-03-09T10:03:11.224Z, 54
11, -22.950991, -43.183281, 2020-03-09T10:04:11.238Z, 40
12, -22.94981, -43.181419, 2020-03-09T10:05:11.243Z, 39
13, -22.947599, -43.182129, 2020-03-09T10:06:11.256Z, 36
14, -22.943529, -43.181141, 2020-03-09T10:07:11.279Z, 41
