attach,http://207.180.202.219:14265 score: 76.78622194709126 scoreNorm: 76.78622194709126 MGIGUIFIKSL9NVCKRHMTWYNR9IQTKEVHTSPTAXAFCMOBIRRRDBODKCJPQNMQMWFSLCRFGHSNR9WMXEMOE
1572343543274,1572343552748,1572343729529,0,http://174.141.204.79:14265
1572343682310,1572343719738,1572343750635,2,http://173.249.17.230:14265
1572343783456,1572343783929,-1,4,http://212.47.242.90:14265
1572343603239,1572343694051,-1,1,http://167.86.121.248:14265
1572343763459,1572343780731,1572343832001,3,http://173.249.16.242:14265
-1,-1,-1,5,undefined
-1,-1,-1,7,http://node.iotadev.org:14265
1572343903184,-1,-1,6,http://node.iotadev.org:14265
-1,-1,-1,8,undefined
1572344171183,1572344171515,1572344180415,9,https://nodes.iota.cafe:443
-1,-1,-1,10,https://nodes.iota.cafe:443
-1,-1,-1,11,undefined
1572344382330,1572344382819,1572344412257,13,http://node06.iotatoken.nl:14265
1572344322456,-1,-1,12,http://173.249.42.88:14265
1572344447571,1572344447857,-1,14,https://mama.iota.family:14267
1572344561928,-1,-1,16,https://node00.gubiota.ch:443
1572344621893,1572344641220,1572344750169,17,http://node06.iotatoken.nl:14265
1572344502795,1572344657606,1572344766064,15,http://173.249.16.242:14265
1572344862541,-1,-1,19,https://nodes.thetangle.org:443
1572344922821,1572344930003,-1,20,http://31.214.240.100:14265
1572345041889,1572345051734,1572345137279,21,https://stirrlink.dyndns.org:14267
1572345162633,1572345164471,-1,23,https://nodes.thetangle.org:443
1572345102390,-1,-1,22,https://piota-node.com:443
1572345342353,1572345342683,1572345362066,26,https://perma.iota.partners:443
1572345223441,1572345247580,-1,24,http://144.76.186.185:14265
1572344682061,1572345150814,1572345331396,18,http://167.86.106.95:14265
1572345283352,-1,-1,25,https://ultranode.iotatoken.nl:443
-1,-1,-1,27,undefined
1572345462948,1572345475182,1572345478675,28,https://nodes.iota.cafe:443
-1,-1,-1,29,https://nodes.iota.cafe:443
-1,-1,-1,30,undefined
1572345943050,-1,-1,31,https://vmi204101.contaboserver.net:443
1572346002798,-1,-1,32,http://207.180.202.219:14265
1572346183137,1572346220424,-1,34,https://nodes.tangled.it:443
1572346303815,-1,-1,36,http://turbor.ddns.net:14265
1572346484519,1572346485645,-1,37,https://nodes.thetangle.org:443
1572346665279,1572346676408,1572346707714,40,https://nodes.tangled.it:443
1572346544282,1572346643709,1572346718970,38,http://31.214.240.100:14265
1572346604159,-1,-1,39,http://207.180.202.219:14265
1572346786214,1572346786606,1572346790731,41,https://papa.iota.family:14267
1572346846586,1572346860398,1572346868130,42,http://60.126.208.96:14265
1572346966269,1572346966500,1572346972297,44,http://node05.iotatoken.nl:14265
1572346063386,1572346339947,1572347039445,33,http://167.86.108.113:14265
1572346916044,1572346922062,-1,43,http://193.164.132.144:14265
1572346243166,1572346761221,1572347620218,35,http://207.180.224.65:14265
