attach,http://node01.iotatoken.nl:14265 score: 57.3755259312221 scoreNorm: 0.4223085351388822
6412,0
6453,1
3345,2
3417,3
8069,4
4213,5
13800,6
2304,7
11132,8
14404,9
2516,10
9630,11
22061,12
4692,13
8403,14
4908,15
7199,16
5344,17
7740,18
10283,19
8369,20
9065,21
5886,22
4251,23
12112,24
3180,25
18551,26
2267,27
2261,28
9250,29
5349,30
2554,31
6057,32
9755,33
11124,34
5516,35
6304,36
2057,37
14740,38
6279,39
1571,40
7538,41
11279,42
1911,43
3940,44
