attach,http://173.249.16.242:14265 score: 4.320408567089656 scoreNorm: 0.04494209661845036
7645,0
36720,1
29682,2
15807,3
11248,4
6372,5
20238,6
15433,7
10626,8
6900,9
4086,10
30412,11
16579,12
22375,13
16956,14
55373,15
37999,16
10695,17
34128,18
43032,19
42625,20
10907,21
37783,22
19301,23
5354,24
24512,25
6404,26
12840,27
8796,28
2779,29
4476,30
33539,31
21238,32
18397,33
34864,34
27293,35
13777,36
5543,37
19708,38
5240,39
32491,40
2906,41
14417,42
10120,43
13861,44
