id, latitude, longitude, timestamp, executionTime
0, -22.8951, -43.256, 2020-03-16T10:32:01.805Z, 1542
1, -22.894, -43.2578, 2020-03-16T10:33:01.819Z, 1951
2, -22.8949, -43.2624, 2020-03-16T10:34:20.828Z, 3222
3, -22.8967, -43.2632, 2020-03-16T10:35:41.840Z, 1178
4, -22.899, -43.2636, 2020-03-16T10:36:00.848Z, 2036
5, -22.9007, -43.2666, 2020-03-16T10:37:00.854Z, 2091
6, -22.9018, -43.2692, 2020-03-16T10:38:00.865Z, 1467
7, -22.897, -43.2722, 2020-03-16T10:40:00.887Z, 706
8, -22.8964, -43.2726, 2020-03-16T10:41:00.896Z, 2646
9, -22.8926, -43.2767, 2020-03-16T10:42:28.910Z, 1912
10, -22.8921, -43.2775, 2020-03-16T10:42:59.915Z, 2309
11, -22.892, -43.2794, 2020-03-16T10:43:59.920Z, 1265
12, -22.8919, -43.2804, 2020-03-16T10:44:59.928Z, 2333
13, -22.8919, -43.2818, 2020-03-16T10:45:59.945Z, 3229
